<DATABASE_ID>,<DATABASE_NAME>,<MOLECULAR_WEIGHT>,<JCHEM_ACCEPTOR_COUNT>,<JCHEM_AVERAGE_POLARIZABILITY>,<JCHEM_DONOR_COUNT>,<JCHEM_FORMAL_CHARGE>,<JCHEM_LOGP>,<JCHEM_NUMBER_OF_RINGS>,<JCHEM_PHYSIOLOGICAL_CHARGE>,<JCHEM_PKA>,<JCHEM_PKA_STRONGEST_ACIDIC>,<JCHEM_PKA_STRONGEST_BASIC>,<JCHEM_POLAR_SURFACE_AREA>,<JCHEM_REFRACTIVITY>,<JCHEM_ROTATABLE_BOND_COUNT>,<DRUGBANK_ID>
DB04080,drugbank,180.1574,4,16.551192277766333,2,0,1.3456729826666667,1,-2,6.421362343924828,2.492681480253036,,74.6,43.657300000000006,3,DB04080
DB04081,drugbank,310.413,5,29.54048100077545,2,0,-0.5057126112302431,2,1,19.43066713439456,8.182345911188957,7.1251282825612,106.32999999999998,67.7125,2,DB04081
DB04082,drugbank,188.3071,2,24.870700786173877,1,0,3.53585937,0,0,,13.063959823595155,-3.645623973159478,29.46,55.5939,10,DB04082
DB04084,drugbank,182.147,5,15.298468673944186,4,0,-2.041447444,1,0,12.61929948604601,11.021988699609969,-2.9810913523790887,90.15,34.2313,1,DB04084
DB04085,drugbank,236.1809,5,21.094643681992146,0,0,-0.8227522856666662,2,0,,-4.188370793134278,,83.99000000000001,55.1897,4,DB04085
DB04086,drugbank,510.3786,14,44.00334752311643,6,0,-1.5981630919999987,3,0,12.68479239046598,12.080442294426495,-2.9810835653018843,249.93999999999994,105.55389999999997,8,DB04086
DB04087,drugbank,216.1263,6,18.08057432902652,5,0,-2.532955257,0,-2,6.524683387389331,1.498874453939342,-2.4113242948895506,127.45,42.216899999999995,6,DB04087
DB04089,drugbank,380.483,5,35.21992211725267,2,0,0.5033402326666666,3,0,13.241528379640041,8.158725310590341,-3.6164383786133003,117.77,81.61239999999997,3,DB04089
DB04090,drugbank,234.2512,5,23.637003545166955,1,0,-0.48902677600000033,3,0,,14.872897037992615,-0.5579958687864911,60.39,64.9681,3,DB04090
DB04092,drugbank,459.5386,6,48.30759255635547,4,0,-1.4238883393333324,3,1,12.759759144752291,12.109402472777399,8.348132401341932,159.06,120.17139999999999,8,DB04092
DB04093,drugbank,170.2918,1,22.77324946203776,0,0,3.875123200333333,0,0,,17.929468576370276,-6.944305999531455,17.07,53.1532,9,DB04093
DB04094,drugbank,88.1051,2,9.205995149878689,1,0,-0.4739555013333336,0,0,19.600679414332234,15.819326059924983,-2.440350303228783,37.3,22.5964,2,DB04094
DB04095,drugbank,135.1234,2,12.414989744628052,2,0,-0.2753729703333333,2,0,15.547214726131996,10.048697690314562,3.046903748086603,57.25,37.535700000000006,0,DB04095
DB04096,drugbank,339.2958,10,30.732472205593726,8,0,-5.245269435666668,2,0,12.102679918073987,10.90126446348943,-2.7920918360416707,189.17,69.14189999999999,4,DB04096
DB04097,drugbank,568.2928,13,44.87272941845306,8,0,-4.105516304666667,3,-2,3.1763242349717475,1.732598849480052,-2.9865463647051342,271.30999999999995,104.76369999999996,9,DB04097
DB04098,drugbank,550.5134,10,54.45874079930983,7,0,2.3908398926862056,4,0,7.475229340166567,2.975795398073315,9.739433871462127,202.71999999999997,141.50849999999997,8,DB04098
DB04099,drugbank,665.4178,16,58.257538905351055,8,1,-9.903882765378548,5,-2,1.7415559190418497,1.806037990060684,4.999192236037056,312.47,140.17469999999992,11,DB04099
DB04101,drugbank,249.292,6,25.38217244704,2,0,0.799874921,2,0,,15.378055433248834,3.537441105135499,83.29,76.4997,2,DB04101
DB04102,drugbank,266.2566,8,25.54712529461137,4,0,-2.197845668333333,3,1,14.713701139131768,13.375615625951351,8.351675526326465,145.33,64.8531,2,DB04102
DB04103,drugbank,126.1365,2,12.268130171062573,2,1,-4.301929061805079,1,1,,8.520816361889803,-4.820666774069685,58.13,33.6452,0,DB04103
DB04104,drugbank,149.1533,4,14.47668525793151,1,0,-0.3073366643333334,2,0,,17.30926607035143,2.2635667056013506,69.62,41.495999999999995,0,DB04104
DB04105,drugbank,143.2267,1,17.987857641728617,1,0,1.8022940393333335,0,0,,16.879316005207023,-0.3750741707419353,29.1,42.5487,6,DB04105
DB04106,drugbank,315.691,3,29.11562321314338,1,0,1.2813361289999992,0,0,,11.064619217012673,-5.374898733535609,97.29999999999998,71.4238,9,DB04106
DB04107,drugbank,525.6015,8,58.65606137766957,3,0,3.2376319780000005,5,1,,18.15826888577202,12.521156606705091,140.5,159.4465,12,DB04107
DB04108,drugbank,346.487,3,38.96465533012814,3,0,2.242670462666666,2,1,15.965688040865043,12.58619959458504,8.753150350521663,75.35,100.5468,8,DB04108
DB04110,drugbank,153.1354,3,14.264903354146526,1,0,2.1230860729999996,1,-1,,7.167286983427147,-6.680754482728473,63.37,39.4006,1,DB04110
DB04113,drugbank,113.1576,1,12.497227479907957,0,0,0.2187312269999998,1,0,,-1.0876447040089499,,20.310000000000002,31.910799999999995,0,DB04113
DB04114,drugbank,298.81,2,33.11357370299516,1,0,4.113078596333333,4,1,,8.067118908431956,,38.91,88.4385,1,DB04114
DB04115,drugbank,336.3612,4,36.91909526249597,0,1,-1.2833122858050783,5,1,,-4.3828748310453145,,40.8,93.52329999999998,2,DB04115
DB04116,drugbank,342.2965,11,32.06264621835331,8,0,-4.703374863666666,2,0,12.133081366054801,11.248198780146973,-2.981083422322401,189.52999999999997,68.3367,4,DB04116
DB04120,drugbank,124.1372,2,12.819134798454892,2,0,1.8795365619999997,1,0,13.01183434905554,9.552176595160123,-6.244242730605078,40.46,35.06099999999999,0,DB04120
DB04121,drugbank,523.1804,15,40.132741341125566,9,0,-4.369505690870379,3,-5,0.8863265804749101,-2.0171419300413325,20.39944798134631,295.80000000000007,107.82089999999997,8,DB04121
DB04122,drugbank,260.1358,8,20.960874743972497,6,0,-3.056105249333333,1,-2,6.248752256962443,1.2229363277511232,-3.6493569608609406,156.91,46.796299999999995,3,DB04122
DB04123,drugbank,339.0668,3,25.54251767332793,2,0,1.2827999999999995,1,-1,14.724895351819232,1.9331075498061718,-2.8176444308165016,66.4,66.17850000000001,4,DB04123
DB04125,drugbank,507.605,6,53.17463792563558,3,0,0.7545036752441804,4,1,15.529646668704533,10.019778296359048,11.471685671345533,136.66,148.36969999999997,6,DB04125
DB04126,drugbank,316.3932,5,34.66914195718046,4,0,0.6316012939999989,0,-1,12.472191217476368,4.245083622968021,-2.7789196614322558,115.73,80.98729999999999,10,DB04126
DB04127,drugbank,230.1098,7,18.185189212110444,5,0,-2.425770307333333,1,-2,6.248502666590342,1.2226866612133929,-3.680084519580305,136.68,40.8338,3,DB04127
DB04128,drugbank,290.2301,8,25.946067661324832,7,0,-3.804457332666666,1,0,12.458024972735219,8.131119153402029,-2.9741785782648344,180.57999999999998,71.4054,7,DB04128
DB04129,drugbank,199.166,4,17.88683854730457,2,0,-1.2908765923333332,1,0,,9.761969326077919,2.9716461218868484,101.72999999999999,46.0065,4,DB04129
DB04130,drugbank,148.1619,2,15.236120468874546,1,0,1.1018327333333333,2,0,,12.183808448870447,6.079717322963635,37.91,41.43169999999999,1,DB04130
DB04131,drugbank,511.5635,9,54.752048920237115,4,0,3.537212467576727,5,1,9.611685285426702,8.952649089238006,8.257642458548801,136.76,135.98429999999993,4,DB04131
DB04133,drugbank,340.418,5,33.41647606647321,3,0,0.8640144113333337,2,-1,12.214731434214238,3.88892938568217,-0.8224657366606646,95.5,85.0202,6,DB04133
DB04135,drugbank,132.0931,2,10.080696926095786,3,0,-1.376170006333333,1,0,11.401209464074583,9.99654960678367,-4.09690733850729,61.36,26.9728,0,DB04135
DB04137,drugbank,523.1804,14,39.807456382408354,8,0,-3.627112495866601,3,-3,2.5463887389655033,0.8022430009716288,1.5715825166539819,294.80999999999995,97.23979999999996,8,DB04137
DB04138,drugbank,510.092,8,38.904270808517985,1,0,2.6328241336666673,1,0,15.415929154679555,11.38135722833661,-2.9985049388018354,152.75999999999996,102.2483,11,DB04138
DB04139,drugbank,184.1925,3,18.374363807165693,3,0,-0.7272553573333329,1,0,14.160298215751194,10.289043433132662,-2.378211028028283,78.43,47.1992,3,DB04139
DB04140,drugbank,419.452,6,41.09609294689267,2,0,0.7672273850000005,3,0,16.74687480186843,8.707038486764626,-2.838960709991784,116.25000000000003,103.7419,5,DB04140
DB04141,drugbank,264.3154,6,28.02403108135329,4,0,-0.07637636966666621,1,0,13.200256715324073,12.210987486903672,-2.9810834105517934,99.38000000000001,63.7502,7,DB04141
DB04142,drugbank,531.215,4,46.394433789812766,1,0,4.601128802,3,-1,,5.110508217608776,-4.446721508379588,87.81999999999998,114.3261,4,DB04142
DB04143,drugbank,287.2057,5,25.406399582951295,5,0,-0.07957787366666655,2,-2,6.512307194345705,1.4864854788381807,-3.4498355399329936,123.01000000000002,66.7583,5,DB04143
DB04144,drugbank,567.506,5,59.505146086539966,1,0,5.913471532000001,5,1,,7.818084383581598,,66.4,154.07829999999996,6,DB04144
DB04145,drugbank,109.1259,2,11.227756199860899,1,0,-0.011776378333333407,1,0,,14.690153284532908,4.728595177886644,33.120000000000005,30.716999999999995,1,DB04145
DB04147,drugbank,229.402,1,31.140546407819237,0,0,3.9462426170000002,0,0,,4.481673061698481,,23.06,72.71459999999999,11,DB04147
DB04149,drugbank,275.3428,3,30.01653953153803,1,0,1.958526836,3,0,,14.282769822155451,-1.3210946772052803,47.56,76.16410000000002,4,DB04149
DB04150,drugbank,576.1222,6,42.862096005099815,5,0,1.2839313516666664,1,-2,7.255383221103655,2.569242502853883,-1.9465544509654624,135.95999999999998,106.5259,7,DB04150
DB04151,drugbank,169.1811,4,17.11092825688521,2,0,-3.0702116519300398,1,0,,1.9197580829962322,9.248009240493696,81.14000000000001,42.39000000000001,3,DB04151
DB04152,drugbank,238.2399,5,23.331354059540548,3,0,-2.6067941543865714,2,0,7.124592692907058,2.0544992322075184,9.476605104440512,101.65,60.59260000000001,3,DB04152
DB04153,drugbank,337.349,8,32.23063686454093,6,0,-5.546901571803594,0,-1,3.666798050217205,1.7905798393173145,9.311248246562217,179.04999999999998,75.20209999999999,11,DB04153
DB04154,drugbank,343.3819,4,36.50587987816393,0,0,2.8521433336666684,4,0,,1.3639026283011995,,63.39000000000001,121.83450000000002,3,DB04154
DB04155,drugbank,344.2875,10,30.799520260852034,7,0,-3.812283089666667,2,0,12.394366147826297,11.280013494268928,-2.9810957088284855,169.29999999999998,66.6446,4,DB04155
DB04157,drugbank,152.1506,3,14.918229984938531,2,0,1.3100955606666664,1,0,,12.647794891859995,2.5964885929779595,64.35,42.132000000000005,2,DB04157
DB04158,drugbank,764.3243,21,60.61766888109804,10,0,-8.186410663847544,5,-4,1.7196966777289493,-0.38565209810398426,4.947018588903821,406.52999999999986,160.5651,13,DB04158
DB04159,drugbank,220.2246,4,21.587112112097675,4,0,-2.0038115622383503,2,0,13.989102978389738,2.299924436678859,8.833191872669339,99.34000000000002,57.4103,3,DB04159
DB04160,drugbank,177.9751,6,10.276038338742818,4,0,-1.4419023016666666,0,-3,3.040391741362254,1.7026764435673858,,124.29000000000002,25.5248,2,DB04160
DB04161,drugbank,73.0938,1,7.6945418955979905,1,0,-0.3297524810000001,0,0,,16.86181019456188,-1.5535251997308577,43.09,19.0928,1,DB04161
DB04162,drugbank,306.2295,9,26.74269996192797,7,0,-3.734728538666666,1,-1,10.427029092237092,5.898327216206102,-2.974178578288135,194.29,73.14920000000001,7,DB04162
DB04163,drugbank,268.337,4,27.924200955254953,2,0,3.229203646,3,0,,16.669381601454177,6.582277511869827,77.82,81.14490000000002,2,DB04163
DB04164,drugbank,315.276,9,29.33040382241081,6,0,-3.1880438726666664,2,0,12.143670233183995,11.203361923002918,5.839374489138536,156.55,71.4452,3,DB04164
DB04165,drugbank,143.2267,1,17.369505797110115,1,0,1.9915084573333333,0,0,,17.09238538802394,0.125962812465088,43.09,42.07130000000001,5,DB04165
DB04166,drugbank,137.136,3,13.287028169676379,2,0,1.4519027699999998,1,-1,19.44069433947566,4.892673611619119,1.9474348350285466,63.32,38.0146,1,DB04166
DB04167,drugbank,188.1812,4,17.82224388897657,3,0,-1.9199580303333328,0,-1,15.381439356540206,3.75633472581357,-1.3808132816834053,109.49,42.553700000000006,5,DB04167
DB04168,drugbank,266.094,4,22.0870081120906,2,0,0.9969319956666669,2,0,19.490883718392766,12.133986938316196,2.831669188043478,67.48,61.24090000000001,1,DB04168
DB04169,drugbank,192.1747,4,17.821867647916548,4,0,-0.8924865439999998,2,0,17.312087506555947,13.948687199496579,2.79705339904351,110.24000000000001,52.015600000000006,0,DB04169
DB04170,drugbank,343.003,6,24.124492588001722,4,0,-0.5037550069999996,0,-2,3.2008159877497984,1.7790519506230962,-3.1508442656034514,133.52,57.800000000000004,7,DB04170
DB04171,drugbank,117.1463,3,12.15626756389731,2,0,-1.885673220920779,0,0,,2.6789753169111603,9.77786327642548,63.32,29.734600000000004,2,DB04171
DB04172,drugbank,612.826,7,68.11869728695396,4,0,2.7717281325712575,3,2,15.529635636016831,10.563455561731889,11.514837046267301,162.67999999999998,182.55100000000002,11,DB04172
DB04173,drugbank,180.1559,6,16.289891113635317,5,0,-2.7579993179999995,1,0,12.727992395711098,10.284334729790022,-2.981428882582282,110.38000000000001,36.3608,2,DB04173
DB04175,drugbank,302.11,4,27.620816153139316,3,0,2.9399981476666666,2,-2,3.988264616707232,3.3651134589863103,,90.38999999999999,69.79639999999999,4,DB04175
DB04176,drugbank,360.2564,8,32.73161565447603,4,0,-2.613911792949158,3,-2,6.387340735953589,1.2246939715516056,5.682273639939406,143.5,78.90089999999998,5,DB04176
DB04177,drugbank,374.5137,3,42.57482655792993,2,0,3.0673545870000005,5,-1,18.29639631666254,7.182636224383349,0.25300168391701305,66.76,103.64059999999998,1,DB04177
DB04179,drugbank,118.1326,0,12.33147517144278,0,0,2.1323692166666666,2,0,,-2.9157258827171466,,13.14,34.8991,0,DB04179
DB04180,drugbank,326.318,3,29.946964726905737,2,0,1.6634699356666665,2,0,14.347246630396185,9.949516161392575,-1.3402418607854645,89.25999999999999,77.23640000000002,4,DB04180
DB04182,drugbank,267.299,7,26.07746313100123,5,0,-4.567631551157914,0,0,12.002088775795983,1.869036035699052,9.301447082234647,141.07999999999998,61.127199999999995,9,DB04182
DB04183,drugbank,118.088,4,10.057853065917069,2,0,0.21186901000000008,0,-2,6.256772105384455,2.4752703991264853,,74.6,23.5623,2,DB04183
DB04185,drugbank,117.1463,3,12.508865801242544,2,0,-1.8733752172778175,0,0,,2.7136746618065284,9.526860379684686,63.32,29.622300000000003,3,DB04185
DB04186,drugbank,308.3345,3,30.97400515900504,2,0,2.010224527666667,4,0,14.813638508523855,10.855147654491741,3.835994542314488,74.33000000000001,88.84700000000001,2,DB04186
DB04187,drugbank,501.552,8,50.086903598672485,6,0,-2.249934472363233,3,-1,3.588410475837236,1.8012398056232084,9.311645015204263,179.05,127.87740000000001,11,DB04187
DB04188,drugbank,192.3006,2,24.667911444318754,2,0,1.9563841646666666,0,2,,9.805845835341714,,24.06,63.81660000000001,9,DB04188
DB04189,drugbank,246.2636,8,25.054826724218135,6,0,-5.457912936141726,0,0,3.499989270138008,1.7230974309979303,12.146669858013876,148.53,69.48169999999999,9,DB04189
DB04190,drugbank,636.7334,7,68.9221556517465,5,0,3.5570785576666664,6,0,12.535437622831633,11.989520695795749,-3.074526046349666,137.35000000000002,176.31649999999996,13,DB04190
DB04193,drugbank,119.1192,4,11.439148714602197,3,0,-3.8277325124850385,0,0,15.933083327320805,2.223319649729163,9.159110100742131,83.55000000000001,26.906399999999998,3,DB04193
DB04194,drugbank,627.5928,16,60.38393133408759,11,0,-7.3383160903333335,3,0,11.958185476371945,11.408409597759373,-3.517894922932157,295.28999999999996,134.05389999999997,10,DB04194
DB04195,drugbank,274.1624,8,22.393891513066464,6,0,-2.8080425236666673,1,-2,6.21169935588465,1.1455150914412342,-2.9813195457862927,156.91,51.818099999999994,3,DB04195
DB04196,drugbank,312.2835,8,30.631432557787974,4,0,-0.021669321000000186,3,-1,9.991714748615367,4.722674563116155,1.7214638824161572,142.59,83.35679999999999,4,DB04196
DB04197,drugbank,133.1722,4,14.413357379869652,4,1,-1.6885354129999999,0,2,,14.81972196958484,10.306646562250027,98.28,56.706,3,DB04197
DB04198,drugbank,268.2261,7,24.57625809462606,5,0,-2.792208728333333,3,0,12.738373222609376,8.6275875240444,-1.2302755314676883,140.06,63.248099999999994,2,DB04198
DB04199,drugbank,270.2167,5,25.891299197515117,3,0,0.5127871983333339,0,-2,6.531115837556447,1.505317785248875,-3.403999794988052,113.29000000000002,58.9704,10,DB04199
DB04200,drugbank,358.3851,5,36.8600637213644,2,0,3.2917825110000005,3,0,10.246760875760991,9.644700805894656,-4.5896887507776425,85.22000000000001,95.6344,6,DB04200
DB04201,drugbank,484.3605,12,43.71292951100706,6,0,-4.64388070671347,4,0,12.42949162787609,0.7636000753929553,7.166848599977385,246.83999999999992,108.63529999999997,9,DB04201
DB04202,drugbank,268.2641,4,27.890268091475065,1,0,2.8763317673333333,3,0,,8.96323576181295,-4.727839407052927,55.760000000000005,74.18430000000002,2,DB04202
DB04204,drugbank,470.2889,6,40.05723493179582,4,0,3.970145901333333,2,-3,0.7921304132912752,0.19007062041611178,,115.06,103.04200000000002,9,DB04204
DB04205,drugbank,402.1884,9,32.71197904663604,5,0,-1.3661856519999995,2,-4,1.4686033844228237,0.8530579559179152,-4.196427218009115,192.15999999999997,77.15779999999998,6,DB04205
DB04206,drugbank,205.2132,4,20.361629880801658,3,0,-1.936812666837058,2,0,15.372360756133782,2.2519455790093583,9.383577991468098,91.99999999999999,53.998500000000014,3,DB04206
DB04207,drugbank,276.2863,8,28.138708375547512,5,0,-5.407435330625966,0,-1,2.375174811126724,1.4444535649435268,10.892138404544818,149.95,63.95300000000001,11,DB04207
DB04208,drugbank,210.2265,4,21.92245823576497,1,0,1.7402202390000001,1,-1,,4.05127548403869,-4.592337728059554,55.760000000000005,54.893,5,DB04208
DB04209,drugbank,456.6654,2,56.75758228328889,2,2,-3.5914346982768235,4,2,,-0.3356156314203048,,59.8,146.99819999999994,11,DB04209
DB04211,drugbank,327.2603,9,28.11271749274596,7,0,-3.5734838079999998,1,-1,9.950522291296682,3.127757318018268,-1.345878846630519,176.78,63.600000000000016,5,DB04211
DB04212,drugbank,87.0773,2,7.7327550696862275,1,0,-0.4257795278203597,0,-1,,4.104588897363807,3.3211331397502986,65.72,42.098800000000004,1,DB04212
DB04213,drugbank,260.3746,1,31.14814446647289,2,0,3.3404917886666663,2,0,,15.471505529895893,-0.6164840117554328,41.13,77.9188,5,DB04213
DB04214,drugbank,219.0887,5,16.569686923456207,2,0,0.9557995379999997,1,-2,6.739134395077744,1.7778619416744141,,112.57999999999998,46.23650000000001,3,DB04214
DB04215,drugbank,344.206,2,33.560521315912766,3,0,3.211800424805136,3,1,15.02198490766401,8.188643532615878,11.214015092231184,90.46000000000001,109.8259,2,DB04215
DB04216,drugbank,302.2357,7,28.53520769784926,5,0,2.156299464,3,-1,7.7857745167350405,6.4401740887197505,-3.98964468301513,127.45000000000002,76.8622,1,DB04216
DB04217,drugbank,99.088,3,9.091455599704037,2,0,-2.968635151702308,0,0,,1.6608693300611783,8.297800559022395,63.32,23.3289,1,DB04217
DB04218,drugbank,266.2533,7,25.742645585725626,4,0,-1.979583468666667,3,0,13.891226599626695,12.454005341226463,3.182809098744993,126.65,64.0609,2,DB04218
DB04222,drugbank,361.437,5,36.60878192109183,4,0,-2.4821507096666666,1,0,13.70926169975885,8.973405601030635,-0.3385871865573152,124.6,91.66539999999998,8,DB04222
DB04223,drugbank,219.1985,8,20.191762285238543,5,0,-3.761745940400234,0,1,10.98849715006004,1.9039893428764256,9.219310665384352,154.37,59.9052,6,DB04223
DB04224,drugbank,282.4614,2,37.640918843962154,1,0,6.783798451000001,0,-1,,4.988167283903808,,37.3,87.4022,15,DB04224
DB04225,drugbank,115.1305,3,11.693773587542552,2,0,0.1963240886666665,0,-1,,4.853808096008296,2.6735407965245224,49.33,31.3644,2,DB04225
DB04226,drugbank,647.6207,19,62.713610129257894,14,0,-7.5571912983333345,4,1,12.010323275550903,11.226601914276161,7.879745232799299,321.17,137.03859999999995,9,DB04226
DB04227,drugbank,290.2698,8,27.1727799889317,6,0,-6.05835808991694,1,0,12.662301939811583,3.1696735293952503,9.208173714906875,162.34000000000003,65.76820000000002,5,DB04227
DB04228,drugbank,183.1614,5,17.105469234648247,4,0,-2.079189883302785,1,0,9.174354443553298,1.367835249460077,7.876907339893069,103.78,44.3231,2,DB04228
DB04232,drugbank,449.478,6,44.74498927302599,2,0,1.166550876333333,3,0,16.72826009930758,8.700174180209562,-4.849667460846613,125.48000000000002,110.4467,6,DB04232
DB04234,drugbank,441.359,3,44.38957890854353,2,0,4.323286798666666,1,0,13.314768830837377,12.464479453861,-3.5939001931695604,84.5,107.5717,12,DB04234
DB04235,drugbank,131.1729,3,14.509833336354603,2,0,-1.9467085114758358,0,0,,4.699982253279385,10.472673568937424,63.32000000000001,34.4006,4,DB04235
DB04236,drugbank,190.2417,2,21.01188035048231,3,0,0.8561025080000004,2,1,17.150596717450547,15.111899170992277,9.360245775553539,62.040000000000006,56.335399999999986,3,DB04236
DB04237,drugbank,163.2148,4,17.906140549788677,4,0,-2.532349900666667,0,1,15.915547807473473,15.438239526805653,9.633815003996567,86.71000000000001,42.951699999999995,6,DB04237
DB04238,drugbank,508.589,7,51.77904944183761,4,0,0.9513206596204864,4,0,10.019778824737726,3.306874709951565,11.471686007383802,153.65,146.02030000000002,7,DB04238
DB04239,drugbank,312.389,4,33.54128277381239,3,0,1.8717423616666662,3,1,,11.392187185395581,9.213127398662738,93.5,92.0828,4,DB04239
DB04240,drugbank,430.4908,7,46.14827113048055,4,0,3.7152156836666665,3,0,10.029641147838682,8.87229131436554,-3.0884256024141736,124.29000000000002,116.22159999999998,7,DB04240
DB04241,drugbank,334.2622,8,30.752234497638785,5,0,-3.77814634934061,1,-2,1.9568540970396828,1.0597059479988653,9.938354227155648,149.21,76.70209999999999,7,DB04241
DB04242,drugbank,138.122,3,12.939727468110942,2,0,1.3272634023333332,1,-1,9.67428543984855,4.379964053135935,-6.063011046171022,57.53,35.2951,1,DB04242
DB04243,drugbank,338.2079,9,28.474097846771897,5,0,-1.775756879333333,2,-2,6.228688855681122,1.225705521462592,-2.099484991772913,169.35,68.1173,4,DB04243
DB04244,drugbank,481.607,5,52.53192441292936,3,0,3.7719734930000004,3,0,14.306063428247498,8.863549078361135,-0.729166382363356,108.39,132.8085,10,DB04244
DB04248,drugbank,504.4371,16,45.99489299837209,11,0,-6.474210509333335,3,0,11.96130612207531,11.215222724145232,-3.6483775752014047,268.67999999999995,100.75,7,DB04248
DB04250,drugbank,190.326,1,22.73969867649336,0,1,-2.581095157805079,0,1,,-6.070412882084052,,17.07,67.07230000000001,6,DB04250
DB04252,drugbank,176.1274,5,14.723969618976081,4,0,-1.7352221553333331,0,-2,5.2526016307709105,3.333225520739885,-2.589637248709309,129.72000000000003,34.653200000000005,4,DB04252
DB04253,drugbank,252.1836,6,21.5563622021431,1,0,0.6403734043333335,2,0,,11.291113210200782,-2.4858433476278665,137.73999999999998,62.245400000000004,4,DB04253
DB04254,drugbank,343.3555,6,35.17971555490162,1,0,3.2181614660000006,4,0,,17.675948873485112,1.0251434197794336,88.08000000000001,91.1627,5,DB04254
DB04256,drugbank,209.1986,5,20.315520692850992,3,0,-1.4435377843253272,1,-1,3.897649541168879,1.4630714539081853,8.8949991915916,100.62,52.33080000000002,3,DB04256
DB04257,drugbank,254.4082,2,32.87018495967762,1,0,5.894661121,0,-1,,4.988167283903808,,37.3,78.20019999999998,13,DB04257
DB04258,drugbank,454.6844,3,56.19435902877065,3,0,5.272418598333335,3,0,15.288747760728631,14.392873609816359,-1.0409781275208037,60.69,142.2607,7,DB04258
DB04259,drugbank,379.2631,12,33.79721427306616,6,0,-2.8002131004973565,3,-2,6.276007183080393,1.2163301300657268,4.983896495784869,190.41000000000005,90.06099999999998,4,DB04259
DB04260,drugbank,337.2198,7,28.386340089968005,4,0,-0.6355602117365962,2,-1,7.211159398898947,0.5338066375179906,1.536699485985403,142.82999999999998,72.92759999999998,6,DB04260
DB04261,drugbank,61.04,2,4.678537514102681,2,0,-0.5568912479999999,0,-1,,3.9193795751141347,,63.32,11.3204,0,DB04261
DB04263,drugbank,496.5524,14,50.5512806116147,10,0,-5.300846420333334,3,4,12.915861636790826,12.420779456066622,9.790481633074313,248.38999999999993,114.00359999999998,6,DB04263
DB04264,drugbank,482.4428,11,45.97139363489981,6,0,0.773565700195207,3,-3,3.7636669704682078,3.3663245848940204,2.9096716080219958,208.48,121.67739999999998,10,DB04264
DB04265,drugbank,309.2699,9,27.815240690345234,7,0,-3.5639375190000004,1,-1,11.107002534745776,2.9967961479730394,-0.37947152477492263,176.78,63.7814,5,DB04265
DB04266,drugbank,411.3447,10,39.33598140743253,9,0,-3.409161444000001,1,-1,8.20645854386611,1.8105619904592758,-2.9741785782507915,208.68,101.59000000000002,12,DB04266
DB04267,drugbank,167.1189,5,14.573409432577359,2,0,-0.4422301637487564,1,-2,1.3605989338389197,0.5495441369380512,7.024676998434701,87.49000000000001,37.6695,2,DB04267
DB04270,drugbank,403.4703,4,44.44479639926284,1,0,5.169796853999999,4,-1,,3.729526282001307,-4.124302218919743,60.69,115.82169999999999,9,DB04270
DB04271,drugbank,168.1931,2,17.796078789840188,1,0,0.9686462186666676,1,0,,12.079419207125088,2.5184499268845366,54.980000000000004,46.26049999999999,3,DB04271
DB04272,drugbank,192.1235,7,15.535026604328738,4,0,-1.3226874519999998,0,-3,4.674836176324,3.0479515131680714,-4.185693450231931,132.13,35.6239,5,DB04272
DB04273,drugbank,216.107,1,21.68854412886303,1,0,3.2241411696666664,2,1,,8.83636299577689,,12.03,56.82620000000001,0,DB04273
DB04274,drugbank,240.254,3,25.37289999372411,1,0,2.792238693666666,3,0,15.73464276975929,7.797975572605164,-4.939949415614574,46.53,67.32800000000002,1,DB04274
DB04275,drugbank,218.2518,2,23.59499459497761,3,0,1.0017187313333336,2,0,16.203898278676185,9.55651859180849,-0.941004412188848,65.12,61.7976,3,DB04275
DB04276,drugbank,360.4292,7,38.56652683694101,7,1,-3.2318622590164767,0,0,12.26729650278106,3.945083619910696,11.280734705695645,181.74,101.66159999999998,12,DB04276
DB04277,drugbank,260.1358,8,20.6862670174311,6,0,-3.3905979233333325,0,-2,6.516697437637294,1.4909754207196326,-3.3276329057572926,164.75,48.4347,7,DB04277
DB04278,drugbank,400.539,6,43.87069367557571,6,0,-0.633166585162396,1,1,12.544327693383178,10.05307769523283,10.758402055453589,151.7,105.92159999999998,10,DB04278
DB04279,drugbank,176.168,5,16.40114279829364,3,0,0.1609326116666665,0,-2,5.519667331107795,3.6770578154838147,-4.015599488752675,94.83,38.5993,4,DB04279
DB04280,drugbank,310.1978,7,26.878549093947363,5,0,-1.9344694753333327,2,-2,6.2585610650906505,1.232757507440431,-3.2403437194709253,148.79000000000002,62.80350000000001,4,DB04280
DB04282,drugbank,182.1469,5,15.442077840461412,4,0,-2.041447444,1,0,12.619299486046014,11.02198869960997,-2.9810913523790887,90.15,34.2313,1,DB04282
DB04283,drugbank,215.008,3,15.3444624954369,2,0,0.32620864333333344,2,0,11.636822587393388,7.725449392744205,-0.3835999139090297,70.14,43.8476,0,DB04283
DB04284,drugbank,143.1836,2,15.05016181177956,0,0,-3.8764300881384117,1,0,,2.258526077274334,,40.129999999999995,60.10970000000001,1,DB04284
